Id	Doc_Id	Sent_Id	Word	Tag	begin	end
150952	1433072820146384901	4161	tengo	O	123	128
150953	1433072820146384901	4161	los	O	129	132
150954	1433072820146384901	4161	efectos	O	133	140
150955	1433072820146384901	4161	secundarios	O	141	152
150956	1433072820146384901	4161	de	O	153	155
150957	1433072820146384901	4161	la	O	156	158
150958	1433072820146384901	4161	vacuna.	O	159	166
150959	1433072820146384901	4161	Normalmente	O	167	178
150960	1433072820146384901	4161	me	O	179	181
150961	1433072820146384901	4161	dan	O	182	185
150962	1433072820146384901	4161	fuerte	O	186	192
150963	1433072820146384901	4161	después	O	193	200
150964	1433072820146384901	4161	de	O	201	203
150965	1433072820146384901	4161	vacunarme	O	204	213
150966	1433072820146384901	4161	(con	O	214	218
150967	1433072820146384901	4161	la	O	219	221
150968	1433072820146384901	4161	influenza	B-MISC	222	231
150969	1433072820146384901	4161	y	O	232	233
150970	1433072820146384901	4161	ahora	O	234	239
150971	1433072820146384901	4161	con	O	240	243
150972	1433072820146384901	4161	la	O	244	246
150973	1433072820146384901	4161	de	O	247	249
150974	1433072820146384901	4161	covid).	B-MISC	250	257
150975	1433072820146384901	4161	La	O	259	261
150976	1433072820146384901	4161	vacuna	O	262	268
150977	1433072820146384901	4161	es	O	269	271
150978	1433072820146384901	4161	vida!	O	272	277
24107	1271118273665478660	657	Los	O	0	3
24108	1271118273665478660	657	ojos	B-MISC	4	8
24109	1271118273665478660	657	secos	B-MISC	9	14
24110	1271118273665478660	657	y	O	15	16
24111	1271118273665478660	657	la	O	17	19
24112	1271118273665478660	657	ansiedad	B-MISC	20	28
24113	1271118273665478660	657	tienen	O	29	35
24114	1271118273665478660	657	una	O	36	39
24115	1271118273665478660	657	relación	O	40	48
24116	1271118273665478660	657	directa	O	49	56
24117	1271118273665478660	657	ya	O	57	59
24118	1271118273665478660	657	que,	O	60	64
24119	1271118273665478660	657	el	O	65	67
24120	1271118273665478660	657	#ojoseco,	B-MISC	69	77
24121	1271118273665478660	657	al	O	78	80
24122	1271118273665478660	657	ser	O	81	84
24123	1271118273665478660	657	una	O	85	88
24124	1271118273665478660	657	enfermedad	B-MISC	89	99
24125	1271118273665478660	657	crónica	B-MISC	100	107
24126	1271118273665478660	657	e	O	108	109
24127	1271118273665478660	657	invalidante	O	110	121
24128	1271118273665478660	657	hace	O	122	126
24129	1271118273665478660	657	que	O	127	130
24130	1271118273665478660	657	el	O	131	133
24131	1271118273665478660	657	paciente	O	134	142
24132	1271118273665478660	657	tenga	O	143	148
24133	1271118273665478660	657	#ansiedad,	B-MISC	150	159
24134	1271118273665478660	657	lo	O	160	162
24135	1271118273665478660	657	que	O	163	166
24136	1271118273665478660	657	le	O	167	169
24137	1271118273665478660	657	genera	O	170	176
24138	1271118273665478660	657	mayor	O	177	182
24139	1271118273665478660	657	sensibilidad	O	183	195
24140	1271118273665478660	657	al	O	196	198
24141	1271118273665478660	657	ojo	B-MISC	199	202
24142	1271118273665478660	657	seco.	O	203	208
24143	1271118273665478660	657	A	O	209	210
24144	1271118273665478660	657	esto	O	211	215
24145	1271118273665478660	657	le	O	216	218
24146	1271118273665478660	657	llamamos	O	219	227
24147	1271118273665478660	657	círculo	O	228	235
24148	1271118273665478660	657	vicioso.	O	236	244
24149	1271118273665478660	657	#dryeye	B-MISC	246	252
24150	1271118273665478660	657	https://t.co/HH4dbTJL4n	O	253	276
24151	1271118273665478660	657	https://t.co/Sngy5SsSoM	O	277	300
55712	1265237956182319104	1523	#UHU	O	1	4
55713	1265237956182319104	1523	#ESCLEROSISMÚLTIPLE	B-MISC	6	24
55714	1265237956182319104	1523	#HUELVA	O	26	32
55715	1265237956182319104	1523	#VIRTUAL	O	34	41
55716	1265237956182319104	1523	#COVID19	B-MISC	43	50
55717	1265237956182319104	1523	IX	O	51	53
55718	1265237956182319104	1523	Jornadas	O	54	62
55719	1265237956182319104	1523	sobre	O	63	68
55720	1265237956182319104	1523	Esclerosis	B-MISC	69	79
55721	1265237956182319104	1523	Múltiple	B-MISC	80	88
55722	1265237956182319104	1523	📍ZOOM	O	89	94
55723	1265237956182319104	1523	App	O	95	98
55724	1265237956182319104	1523	🗓28	O	99	102
55725	1265237956182319104	1523	Mayo	O	103	107
55726	1265237956182319104	1523	2020	O	108	112
55727	1265237956182319104	1523	⏰18:00h	O	113	120
55728	1265237956182319104	1523	Inscripciones:	O	121	135
55729	1265237956182319104	1523	ademo@esclerosismultiplehuelva.org	O	136	170
55730	1265237956182319104	1523	Más	O	171	174
55731	1265237956182319104	1523	información:	O	175	187
55732	1265237956182319104	1523	https://t.co/4pah2zxDtn	O	188	211
20616	1370653591397105670	562	En	O	0	2
20617	1370653591397105670	562	este	O	3	7
20618	1370653591397105670	562	trabajo,	O	8	16
20619	1370653591397105670	562	cuyo	O	17	21
20620	1370653591397105670	562	primer	O	22	28
20621	1370653591397105670	562	autor	O	29	34
20622	1370653591397105670	562	es	O	35	37
20623	1370653591397105670	562	Emilio	O	38	44
20624	1370653591397105670	562	Borque,	O	45	52
20625	1370653591397105670	562	estudiamos	O	53	63
20626	1370653591397105670	562	las	O	64	67
20627	1370653591397105670	562	Vesículas	O	68	77
20628	1370653591397105670	562	Extracelulares	O	78	92
20629	1370653591397105670	562	(EVs)	O	93	98
20630	1370653591397105670	562	en	O	99	101
20631	1370653591397105670	562	el	O	102	104
20632	1370653591397105670	562	contexto	O	105	113
20633	1370653591397105670	562	de	O	114	116
20634	1370653591397105670	562	la	O	117	119
20635	1370653591397105670	562	anafilaxia,	B-MISC	120	131
20636	1370653591397105670	562	una	O	132	135
20637	1370653591397105670	562	reacción	B-MISC	136	144
20638	1370653591397105670	562	alérgica	B-MISC	145	153
20639	1370653591397105670	562	que	O	154	157
20640	1370653591397105670	562	pone	O	158	162
20641	1370653591397105670	562	en	O	163	165
20642	1370653591397105670	562	riesgo	O	166	172
20643	1370653591397105670	562	la	O	173	175
20644	1370653591397105670	562	vida	O	176	180
20645	1370653591397105670	562	de	O	181	183
20646	1370653591397105670	562	los	O	184	187
20647	1370653591397105670	562	que	O	188	191
20648	1370653591397105670	562	la	O	192	194
20649	1370653591397105670	562	sufren.	O	195	202
20650	1370653591397105670	562	2/3	O	203	206
20651	1370653591397105670	562	@AllergyEaaci	O	207	220
20652	1370653591397105670	562	@SEAIC_Alergia	O	221	235
20653	1370653591397105670	562	#alergia	B-MISC	237	244
20654	1370653591397105670	562	#EVs	B-MISC	246	249
177190	1301541260206002176	4875	https://t.co/FCo3pc0lYP	O	0	23
177191	1301541260206002176	4875	cancer,	B-MISC	24	31
177192	1301541260206002176	4875	diabetes,	B-MISC	32	41
177193	1301541260206002176	4875	dos	O	42	45
177194	1301541260206002176	4875	ataques	B-MISC	46	53
177195	1301541260206002176	4875	al	I-MISC	54	56
177196	1301541260206002176	4875	corazón,	O	57	65
177197	1301541260206002176	4875	nacida	O	66	72
177198	1301541260206002176	4875	en	O	73	75
177199	1301541260206002176	4875	1940!!	O	77	83
177200	1301541260206002176	4875	Y	O	84	85
177201	1301541260206002176	4875	es	O	86	88
177202	1301541260206002176	4875	imposible	O	89	98
177203	1301541260206002176	4875	tener	O	99	104
177204	1301541260206002176	4875	los	O	105	108
177205	1301541260206002176	4875	pies	O	109	113
177206	1301541260206002176	4875	quietos	O	114	121
177207	1301541260206002176	4875	escuchándola	O	122	134
177208	1301541260206002176	4875	🥰😘	O	135	137
20434	1483991681103974402	557	Neumonía	B-MISC	0	8
20435	1483991681103974402	557	sin	O	9	12
20436	1483991681103974402	557	neumonía.	B-MISC	13	22
20437	1483991681103974402	557	Las	O	23	26
20438	1483991681103974402	557	radiografías	O	27	39
20439	1483991681103974402	557	que	O	40	43
20440	1483991681103974402	557	reportan	O	44	52
20441	1483991681103974402	557	neumonía	B-MISC	53	61
20442	1483991681103974402	557	por	I-MISC	62	65
20443	1483991681103974402	557	COVID	I-MISC	66	71
20444	1483991681103974402	557	y	O	72	73
20445	1483991681103974402	557	no	O	74	76
20446	1483991681103974402	557	un	O	77	79
20447	1483991681103974402	557	patrón	O	80	86
20448	1483991681103974402	557	radiográfico	O	87	99
20449	1483991681103974402	557	para	O	100	104
20450	1483991681103974402	557	correlacionarlo	O	105	120
20451	1483991681103974402	557	con	O	121	124
20452	1483991681103974402	557	clínica.	O	125	133
20453	1483991681103974402	557	Más	O	134	137
20454	1483991681103974402	557	confusión,	O	138	148
20455	1483991681103974402	557	no	O	149	151
20456	1483991681103974402	557	por	O	152	155
20457	1483991681103974402	557	favor.	O	156	162
20458	1483991681103974402	557	🥺🥺🥺	O	163	166
70048	1448204546489081856	1927	Quiero	O	0	6
70049	1448204546489081856	1927	que	O	7	10
70050	1448204546489081856	1927	se	O	11	13
70051	1448204546489081856	1927	sepa	O	14	18
70052	1448204546489081856	1927	que	O	19	22
70053	1448204546489081856	1927	para	O	23	27
70054	1448204546489081856	1927	poder	O	28	33
70055	1448204546489081856	1927	llegar	O	34	40
70056	1448204546489081856	1927	a	O	41	42
70057	1448204546489081856	1927	la	O	43	45
70058	1448204546489081856	1927	cura	O	46	50
70059	1448204546489081856	1927	de	O	51	53
70060	1448204546489081856	1927	la	O	54	56
70061	1448204546489081856	1927	metástasis	B-MISC	57	67
70062	1448204546489081856	1927	se	O	68	70
70063	1448204546489081856	1927	necesita	O	71	79
70064	1448204546489081856	1927	invertir	O	80	88
70065	1448204546489081856	1927	en	O	89	91
70066	1448204546489081856	1927	INVESTIGACIÓN,	O	92	106
70067	1448204546489081856	1927	o	O	107	108
70068	1448204546489081856	1927	para	O	109	113
70069	1448204546489081856	1927	cronificar	O	114	124
70070	1448204546489081856	1927	la	O	125	127
70071	1448204546489081856	1927	enfermedad	O	128	138
70072	1448204546489081856	1927	y	O	139	140
70073	1448204546489081856	1927	dormirla.	O	141	150
120461	1476765304894095362	3308	Alcachofera	O	0	11
120462	1476765304894095362	3308	para	O	12	16
120463	1476765304894095362	3308	trastornos	B-MISC	17	27
120464	1476765304894095362	3308	de	O	28	30
120465	1476765304894095362	3308	hígado,	O	31	38
120466	1476765304894095362	3308	estreñimiento,	B-MISC	39	53
120467	1476765304894095362	3308	malas	O	54	59
120468	1476765304894095362	3308	digestiones	O	60	71
120469	1476765304894095362	3308	o	O	72	73
120470	1476765304894095362	3308	sobrepeso	O	74	83
120471	1476765304894095362	3308	https://t.co/GMwRf5eIpC	O	84	107
120472	1476765304894095362	3308	https://t.co/bL9PaeavAy	O	108	131
36180	1204044913681354752	983	Ya	O	0	2
36181	1204044913681354752	983	tenemos	O	3	10
36182	1204044913681354752	983	en	O	11	13
36183	1204044913681354752	983	canarymed	O	14	23
36184	1204044913681354752	983	el	O	24	26
36185	1204044913681354752	983	#Powerbreathemedic,	O	28	46
36186	1204044913681354752	983	para	O	47	51
36187	1204044913681354752	983	el	O	52	54
36188	1204044913681354752	983	entrenamiento	O	55	68
36189	1204044913681354752	983	de	O	69	71
36190	1204044913681354752	983	los	O	72	75
36191	1204044913681354752	983	musculos	O	76	84
36192	1204044913681354752	983	respiratorios.	O	85	99
36193	1204044913681354752	983	Ya	O	100	102
36194	1204044913681354752	983	sabes	O	103	108
36195	1204044913681354752	983	donde	O	109	114
36196	1204044913681354752	983	conseguirlo.	O	115	127
36197	1204044913681354752	983	Especialmente	O	128	141
36198	1204044913681354752	983	indicado	O	142	150
36199	1204044913681354752	983	para	O	151	155
36200	1204044913681354752	983	pacientes	O	156	165
36201	1204044913681354752	983	con	O	166	169
36202	1204044913681354752	983	disnea	O	170	176
36203	1204044913681354752	983	debida	O	177	183
36204	1204044913681354752	983	a	O	184	185
36205	1204044913681354752	983	la	O	186	188
36206	1204044913681354752	983	enfermedad	B-MISC	189	199
36207	1204044913681354752	983	pulmonar	O	200	208
36208	1204044913681354752	983	obstructiva	O	209	220
36209	1204044913681354752	983	crónica	B-MISC	221	228
36210	1204044913681354752	983	(EPOC),	B-MISC	229	236
36211	1204044913681354752	983	insuficiencia	B-MISC	237	250
36212	1204044913681354752	983	cardíaca	B-MISC	251	259
36213	1204044913681354752	983	y	O	260	261
36214	1204044913681354752	983	asma.	B-MISC	262	267
36215	1204044913681354752	983	https://t.co/90qVrH45c4	O	268	291
169771	1352261456734130178	4667	Buenas	O	0	6
169772	1352261456734130178	4667	tardes,	O	7	14
169773	1352261456734130178	4667	Desde	O	15	20
169774	1352261456734130178	4667	la	O	21	23
169775	1352261456734130178	4667	Federación	O	24	34
169776	1352261456734130178	4667	Española	O	35	43
169777	1352261456734130178	4667	de	O	44	46
169778	1352261456734130178	4667	Diabetes	B-MISC	47	55
169779	1352261456734130178	4667	(FEDE),	O	56	63
169780	1352261456734130178	4667	os	O	64	66
169781	1352261456734130178	4667	informamos	O	67	77
169782	1352261456734130178	4667	de	O	78	80
169783	1352261456734130178	4667	que	O	81	84
169784	1352261456734130178	4667	hoy	O	85	88
169785	1352261456734130178	4667	hemos	O	89	94
169786	1352261456734130178	4667	publicado	O	95	104
169787	1352261456734130178	4667	una	O	105	108
169788	1352261456734130178	4667	noticia	O	109	116
169789	1352261456734130178	4667	sobre	O	117	122
169790	1352261456734130178	4667	la	O	123	125
169791	1352261456734130178	4667	Vacunación	O	126	136
169792	1352261456734130178	4667	contra	O	137	143
169793	1352261456734130178	4667	la	O	144	146
169794	1352261456734130178	4667	COVID-19	B-MISC	147	155
169795	1352261456734130178	4667	en	O	156	158
169796	1352261456734130178	4667	personas	O	159	167
169797	1352261456734130178	4667	con	O	168	171
169798	1352261456734130178	4667	diabetes.	B-MISC	172	181
169799	1352261456734130178	4667	Podéis	O	182	188
169800	1352261456734130178	4667	acceder	O	189	196
169801	1352261456734130178	4667	a	O	197	198
169802	1352261456734130178	4667	la	O	199	201
169803	1352261456734130178	4667	misma	O	202	207
169804	1352261456734130178	4667	a	O	208	209
169805	1352261456734130178	4667	través	O	210	216
169806	1352261456734130178	4667	del	O	217	220
169807	1352261456734130178	4667	siguiente	O	221	230
169808	1352261456734130178	4667	enlace:	O	231	238
169809	1352261456734130178	4667	https://t.co/CTThBK35Qd	O	239	262
73165	1226158789482643456	2017	#SabiasQue	O	1	10
73166	1226158789482643456	2017	el	O	11	13
73167	1226158789482643456	2017	80%	O	14	17
73168	1226158789482643456	2017	de	O	18	20
73169	1226158789482643456	2017	las	O	21	24
73170	1226158789482643456	2017	discapacidades	B-MISC	25	39
73171	1226158789482643456	2017	son	O	40	43
73172	1226158789482643456	2017	invisibles	O	44	54
73173	1226158789482643456	2017	Entre	O	55	60
73174	1226158789482643456	2017	ellas	O	61	66
73175	1226158789482643456	2017	encontramos:	O	67	79
73176	1226158789482643456	2017	Discapacidad	B-MISC	81	93
73177	1226158789482643456	2017	mental,	O	94	101
73178	1226158789482643456	2017	Enfermedades	B-MISC	102	114
73179	1226158789482643456	2017	minusvalía	B-MISC	115	125
73180	1226158789482643456	2017	(diabetes,	B-MISC	126	136
73181	1226158789482643456	2017	asma,	B-MISC	137	142
73182	1226158789482643456	2017	alergias)	B-MISC	143	152
73183	1226158789482643456	2017	Trastornos	B-MISC	153	163
73184	1226158789482643456	2017	muscoloesqueléticos	B-MISC	164	183
73185	1226158789482643456	2017	(lumbagia,	B-MISC	184	194
73186	1226158789482643456	2017	tendinitis,	B-MISC	195	206
73187	1226158789482643456	2017	etc),	O	207	212
73188	1226158789482643456	2017	Trastornos	B-MISC	213	223
73189	1226158789482643456	2017	DYS,	O	224	228
73190	1226158789482643456	2017	Discapacidades	B-MISC	229	243
73191	1226158789482643456	2017	sensoriales	O	244	255
73192	1226158789482643456	2017	visual,	O	256	263
73193	1226158789482643456	2017	sordera,anosmia.	B-MISC	264	280
73194	1226158789482643456	2017	https://t.co/YuVtAmpprY	O	281	304
172593	1326178110157574144	4743	¿Sabías	O	0	7
172594	1326178110157574144	4743	que	O	8	11
172595	1326178110157574144	4743	el	O	12	14
172596	1326178110157574144	4743	cáncer	B-MISC	15	21
172597	1326178110157574144	4743	infantil	B-MISC	22	30
172598	1326178110157574144	4743	es	O	31	33
172599	1326178110157574144	4743	una	O	34	37
172600	1326178110157574144	4743	enfermedad	O	38	48
172601	1326178110157574144	4743	aleatoria,	O	49	59
172602	1326178110157574144	4743	imprevisible	O	60	72
172603	1326178110157574144	4743	y	O	73	74
172604	1326178110157574144	4743	muy	O	75	78
172605	1326178110157574144	4743	diferente	O	79	88
172606	1326178110157574144	4743	del	O	89	92
172607	1326178110157574144	4743	cáncer	B-MISC	93	99
172608	1326178110157574144	4743	de	O	100	102
172609	1326178110157574144	4743	los	O	103	106
172610	1326178110157574144	4743	adultos?	O	107	115
172611	1326178110157574144	4743	Nos	O	116	119
172612	1326178110157574144	4743	adentramos	O	120	130
172613	1326178110157574144	4743	en	O	131	133
172614	1326178110157574144	4743	el	O	134	136
172615	1326178110157574144	4743	laboratorio	O	137	148
172616	1326178110157574144	4743	del	O	149	152
172617	1326178110157574144	4743	Hospital	O	153	161
172618	1326178110157574144	4743	Sant	O	162	166
172619	1326178110157574144	4743	Joan	O	167	171
172620	1326178110157574144	4743	de	O	172	174
172621	1326178110157574144	4743	Déu	O	175	178
172622	1326178110157574144	4743	Barcelona	O	179	188
172623	1326178110157574144	4743	epicentro	O	189	198
172624	1326178110157574144	4743	de	O	199	201
172625	1326178110157574144	4743	la	O	202	204
172626	1326178110157574144	4743	investigación	O	205	218
172627	1326178110157574144	4743	del	O	219	222
172628	1326178110157574144	4743	cáncer	B-MISC	223	229
172629	1326178110157574144	4743	infantil.	O	230	239
172630	1326178110157574144	4743	https://t.co/XFZVX0N4EZ	O	240	263
177033	1456925972284989441	4871	#CongresoReumaMurcia	O	1	20
177034	1456925972284989441	4871	@SMurcianaReuma	O	21	36
177035	1456925972284989441	4871	@AreaUnoArrixaca	O	37	53
177036	1456925972284989441	4871	🧶	O	54	55
177037	1456925972284989441	4871	La	O	56	58
177038	1456925972284989441	4871	Dra	O	59	62
177039	1456925972284989441	4871	Sánchez-pedreño,	O	63	79
177040	1456925972284989441	4871	dermatóloga,	O	80	92
177041	1456925972284989441	4871	nos	O	93	96
177042	1456925972284989441	4871	habla	O	97	102
177043	1456925972284989441	4871	de	O	103	105
177044	1456925972284989441	4871	lesiones	B-MISC	106	114
177045	1456925972284989441	4871	cutáneas	I-MISC	115	123
177046	1456925972284989441	4871	en	I-MISC	124	126
177047	1456925972284989441	4871	enfermedades	I-MISC	127	139
177048	1456925972284989441	4871	sistémicas	I-MISC	140	150
177049	1456925972284989441	4871	‼️Multidisciplinaridad‼️	O	152	176
177050	1456925972284989441	4871	❇️La	O	177	181
177051	1456925972284989441	4871	Dra	O	182	185
177052	1456925972284989441	4871	nos	O	186	189
177053	1456925972284989441	4871	cuenta	O	190	196
177054	1456925972284989441	4871	manifestaciones	O	197	212
177055	1456925972284989441	4871	poco	O	213	217
177056	1456925972284989441	4871	frecuentes	O	218	228
177057	1456925972284989441	4871	❇️No	O	230	234
177058	1456925972284989441	4871	escribo,	O	235	243
177059	1456925972284989441	4871	simplemente	O	244	255
177060	1456925972284989441	4871	aplaudo	O	256	263
177061	1456925972284989441	4871	👏👏	O	264	266
177062	1456925972284989441	4871	https://t.co/GJZ9obxO4c	O	267	290
12016	1403402944918269952	326	Immunoclintweet.	O	0	16
12017	1403402944918269952	326	Satisfacción	O	17	29
12018	1403402944918269952	326	de	O	30	32
12019	1403402944918269952	326	la	O	33	35
12020	1403402944918269952	326	semana.	O	36	43
12021	1403402944918269952	326	Se	O	44	46
12022	1403402944918269952	326	va	O	47	49
12023	1403402944918269952	326	de	O	50	52
12024	1403402944918269952	326	alta	O	53	57
12025	1403402944918269952	326	pronto	O	58	64
12026	1403402944918269952	326	una	O	65	68
12027	1403402944918269952	326	paciente	O	69	77
12028	1403402944918269952	326	con	O	78	81
12029	1403402944918269952	326	fallo	B-MISC	82	87
12030	1403402944918269952	326	hepatico	I-MISC	88	96
12031	1403402944918269952	326	fulminante	I-MISC	97	107
12032	1403402944918269952	326	por	I-MISC	108	111
12033	1403402944918269952	326	infección	I-MISC	112	121
12034	1403402944918269952	326	viral	I-MISC	122	127
12035	1403402944918269952	326	que	O	128	131
12036	1403402944918269952	326	precisa	O	132	139
12037	1403402944918269952	326	trasplante.	O	140	151
12038	1403402944918269952	326	Ante	O	152	156
12039	1403402944918269952	326	señales	O	157	164
12040	1403402944918269952	326	inmediatas	O	165	175
12041	1403402944918269952	326	post	O	176	180
12042	1403402944918269952	326	trasplante	O	181	191
12043	1403402944918269952	326	de	O	192	194
12044	1403402944918269952	326	recidiva	O	195	203
12045	1403402944918269952	326	se	O	204	206
12046	1403402944918269952	326	asocia	O	207	213
12047	1403402944918269952	326	gammaglobulina	O	214	228
12048	1403402944918269952	326	a	O	229	230
12049	1403402944918269952	326	alta	O	231	235
12050	1403402944918269952	326	dosis.	O	236	242
12051	1403402944918269952	326	Creo	O	243	247
12052	1403402944918269952	326	que	O	248	251
12053	1403402944918269952	326	le	O	252	254
12054	1403402944918269952	326	puede	O	255	260
12055	1403402944918269952	326	haber	O	261	266
12056	1403402944918269952	326	ayudado.	O	267	275
24675	1493729457240264704	672	Tengo	O	0	5
24676	1493729457240264704	672	ansiedad	B-MISC	6	14
24677	1493729457240264704	672	y	O	15	16
24678	1493729457240264704	672	depresión.	B-MISC	17	27
24679	1493729457240264704	672	Ansiedad	B-MISC	28	36
24680	1493729457240264704	672	por	O	37	40
24681	1493729457240264704	672	no	O	41	43
24682	1493729457240264704	672	dejarme	O	44	51
24683	1493729457240264704	672	y	O	52	53
24684	1493729457240264704	672	aceptarme	O	54	63
24685	1493729457240264704	672	para	O	64	68
24686	1493729457240264704	672	de	O	69	71
24687	1493729457240264704	672	como	O	72	76
24688	1493729457240264704	672	soy	O	77	80
24689	1493729457240264704	672	y	O	81	82
24690	1493729457240264704	672	depresión	B-MISC	83	92
24691	1493729457240264704	672	porque	O	93	99
24692	1493729457240264704	672	nada	O	100	104
24693	1493729457240264704	672	tiene	O	105	110
24694	1493729457240264704	672	sentido	O	111	118
24695	1493729457240264704	672	si	O	119	121
24696	1493729457240264704	672	no	O	122	124
24697	1493729457240264704	672	es	O	125	127
24698	1493729457240264704	672	para	O	128	132
24699	1493729457240264704	672	alguien	O	133	140
24700	1493729457240264704	672	o	O	141	142
24701	1493729457240264704	672	me	O	143	145
24702	1493729457240264704	672	acompaña	O	146	154
24703	1493729457240264704	672	alguien	O	155	162
24704	1493729457240264704	672	que	O	163	166
24705	1493729457240264704	672	signifique	O	167	177
24706	1493729457240264704	672	para	O	178	182
24707	1493729457240264704	672	mi,	O	183	186
24708	1493729457240264704	672	ni	O	187	189
24709	1493729457240264704	672	sentido	O	190	197
24710	1493729457240264704	672	a	O	198	199
24711	1493729457240264704	672	lo	O	200	202
24712	1493729457240264704	672	que	O	203	206
24713	1493729457240264704	672	hago	O	207	211
24714	1493729457240264704	672	porque	O	212	218
24715	1493729457240264704	672	apenas	O	219	225
24716	1493729457240264704	672	puedo	O	226	231
24717	1493729457240264704	672	soportarme	O	232	242
24718	1493729457240264704	672	a	O	243	244
24719	1493729457240264704	672	mi.	O	245	248
124928	1157341876871208962	3435	Existe	O	0	6
124929	1157341876871208962	3435	una	O	7	10
124930	1157341876871208962	3435	alta	O	11	15
124931	1157341876871208962	3435	comorbilidad	O	16	28
124932	1157341876871208962	3435	entre	O	29	34
124933	1157341876871208962	3435	disfunción	B-MISC	35	45
124934	1157341876871208962	3435	eréctil	B-MISC	46	53
124935	1157341876871208962	3435	e	O	54	55
124936	1157341876871208962	3435	#Hipertensión.	B-MISC	57	70
124937	1157341876871208962	3435	Si	O	71	73
124938	1157341876871208962	3435	usted	O	74	79
124939	1157341876871208962	3435	presenta	O	80	88
124940	1157341876871208962	3435	una	O	89	92
124941	1157341876871208962	3435	incapacidad	O	93	104
124942	1157341876871208962	3435	persistente	O	105	116
124943	1157341876871208962	3435	para	O	117	121
124944	1157341876871208962	3435	conseguir	O	122	131
124945	1157341876871208962	3435	y	O	132	133
124946	1157341876871208962	3435	mantener	O	134	142
124947	1157341876871208962	3435	una	O	143	146
124948	1157341876871208962	3435	erección	O	147	155
124949	1157341876871208962	3435	suficiente	O	156	166
124950	1157341876871208962	3435	para	O	167	171
124951	1157341876871208962	3435	llevar	O	172	178
124952	1157341876871208962	3435	a	O	179	180
124953	1157341876871208962	3435	cabo	O	181	185
124954	1157341876871208962	3435	una	O	186	189
124955	1157341876871208962	3435	relación	O	190	198
124956	1157341876871208962	3435	sexual	O	199	205
124957	1157341876871208962	3435	satisfactoria,	O	206	220
124958	1157341876871208962	3435	consulte	O	221	229
124959	1157341876871208962	3435	a	O	230	231
124960	1157341876871208962	3435	su	O	232	234
124961	1157341876871208962	3435	médico.	O	235	242
124962	1157341876871208962	3435	(Spot	O	243	248
124963	1157341876871208962	3435	Agencia	O	249	256
124964	1157341876871208962	3435	@CanchaDigital).	O	257	273
124965	1157341876871208962	3435	https://t.co/kPxDInwMt2	O	274	297
173938	1484133819800342532	4782	La	O	0	2
173939	1484133819800342532	4782	covid,	B-MISC	3	9
173940	1484133819800342532	4782	el	O	10	12
173941	1484133819800342532	4782	sida,	B-MISC	13	18
173942	1484133819800342532	4782	el	O	19	21
173943	1484133819800342532	4782	Alzheimer,	B-MISC	22	32
173944	1484133819800342532	4782	las	O	33	36
173945	1484133819800342532	4782	enfermedades	B-MISC	37	49
173946	1484133819800342532	4782	del	O	50	53
173947	1484133819800342532	4782	corazón,	O	54	62
173948	1484133819800342532	4782	el	O	63	65
173949	1484133819800342532	4782	cáncer...	B-MISC	66	75
173950	1484133819800342532	4782	En	O	76	78
173951	1484133819800342532	4782	#CaixaResearch	O	80	93
173952	1484133819800342532	4782	de	O	94	96
173953	1484133819800342532	4782	#FundaciónlaCaixa	O	98	114
173954	1484133819800342532	4782	investigamos	O	115	127
173955	1484133819800342532	4782	las	O	128	131
173956	1484133819800342532	4782	grandes	O	132	139
173957	1484133819800342532	4782	enfermedades	O	140	152
173958	1484133819800342532	4782	del	O	153	156
173959	1484133819800342532	4782	s.	O	157	159
173960	1484133819800342532	4782	XXI	O	160	163
173961	1484133819800342532	4782	para	O	164	168
173962	1484133819800342532	4782	mejorar	O	169	176
173963	1484133819800342532	4782	la	O	177	179
173964	1484133819800342532	4782	salud	O	180	185
173965	1484133819800342532	4782	y	O	186	187
173966	1484133819800342532	4782	el	O	188	190
173967	1484133819800342532	4782	bienestar	O	191	200
173968	1484133819800342532	4782	de	O	201	203
173969	1484133819800342532	4782	millones	O	204	212
173970	1484133819800342532	4782	de	O	213	215
173971	1484133819800342532	4782	personas.	O	216	225
173972	1484133819800342532	4782	¿Por	O	226	230
173973	1484133819800342532	4782	qué	O	231	234
173974	1484133819800342532	4782	investigamos?	O	235	248
173975	1484133819800342532	4782	👇🏽	O	249	251
173976	1484133819800342532	4782	https://t.co/EQWyz1gFrG	O	252	275
173977	1484133819800342532	4782	https://t.co/Rd7N3RJk58	O	276	299
168282	1436347973869395971	4631	Profesorado	O	0	11
168283	1436347973869395971	4631	de	O	12	14
168284	1436347973869395971	4631	refuerzo	O	15	23
168285	1436347973869395971	4631	#Covid	B-MISC	25	30
168286	1436347973869395971	4631	en	O	31	33
168287	1436347973869395971	4631	el	O	34	36
168288	1436347973869395971	4631	@iespdv	O	37	44
168289	1436347973869395971	4631	para	O	45	49
168290	1436347973869395971	4631	mas	O	50	53
168291	1436347973869395971	4631	de	O	54	56
168292	1436347973869395971	4631	1300	O	57	61
168293	1436347973869395971	4631	alumnos:	O	62	70
168294	1436347973869395971	4631	-	O	71	72
168295	1436347973869395971	4631	Curso	O	73	78
168296	1436347973869395971	4631	20/21:	O	79	85
168297	1436347973869395971	4631	3	O	86	87
168298	1436347973869395971	4631	,	O	88	89
168299	1436347973869395971	4631	con	O	90	93
